Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
62298,992.583,327.685093559577,242.658033048177,1.35039870489068,0.6720320769107,63353,281.638557654862,0.801157407407407,0.983347276372074,0.794603187595789,0.859479308611446,0.0052599616931454,0.0017705330876651,0.738704681931209,0.997545845776585,BARBUNYA
76753,1090.653,385.11930981707,254.349452619332,1.51413461224724,0.750875954994998,78292,312.609908315552,0.712285162775159,0.9803428191897,0.81083414122005,0.81172223865908,0.0050176450408071,0.001343722148376,0.658892992733709,0.997652686065277,BARBUNYA
70573,1049.016,394.676397227454,228.370126141738,1.72823128793342,0.815592824653132,71745,299.760461686652,0.672636294319482,0.983664366854833,0.805905683945089,0.759509471031019,0.005592455999142,0.0011479292283614,0.576854636585818,0.996938231537075,BARBUNYA
64762,1000.168,385.834055922459,214.539056712435,1.79843270421211,0.831155725765706,65876,287.154208390089,0.709642778873548,0.983089440767503,0.81354991799305,0.744242774794866,0.0059577229845041,0.0011275052619287,0.553897307834362,0.996147033184358,BARBUNYA
71881,1073.977,376.091202733686,243.944432731636,1.54170848878288,0.761102987448731,73314,302.52558852948,0.781281248641363,0.980453937856344,0.783130273611686,0.804394216962585,0.0052321364857707,0.0013512465118484,0.647050056282849,0.997562564438707,BARBUNYA
75990,1116.443,379.5325031405,256.610013828173,1.47902452238141,0.736790317502011,77909,311.052203021334,0.709364848213286,0.975368699380046,0.76611364660741,0.819566704952762,0.0049945058973615,0.0013899831007283,0.671689583867128,0.993445365967646,BARBUNYA
57105,953.054,346.273401807807,210.218988450923,1.64720325389943,0.794633369186851,58126,269.644848276583,0.69606289614822,0.982434710800674,0.790039822959788,0.778705054644205,0.0060638018003293,0.0013753610953869,0.606381562128435,0.998833682242578,BARBUNYA
73056,1041.289,356.693378752267,261.452625152063,1.36427537702026,0.680239578422942,74191,304.988177115396,0.742303237212705,0.984701648447925,0.846687586714982,0.855043001309026,0.0048824652150715,0.0016097956400074,0.731098534087548,0.99741972823125,BARBUNYA
78753,1088.013,376.492347181485,267.143674737481,1.40932532859503,0.70464565043326,79877,316.656649806266,0.741051264679314,0.985928364860974,0.836004859113025,0.841070614520684,0.0047806730814252,0.0014757019394086,0.7073997786102,0.996956425437874,BARBUNYA
89817,1219.789,421.689033290875,271.892692332859,1.55093919469756,0.764376130792507,91438,338.169419358815,0.796610169491525,0.982272140685492,0.758575800095584,0.801940275087853,0.0046949801628965,0.0011977925984468,0.643108204807981,0.99742172126828,BARBUNYA
70466,1051.738,379.7271200116,238.295475071107,1.5935137664628,0.778581100769223,71737,299.53313299084,0.779836210712705,0.982282504147093,0.800523991970563,0.788811536509927,0.0053887991373371,0.0012869591831274,0.622223640131151,0.991521936367582,BARBUNYA
69053,1142.711,400.119056632993,221.036411410456,1.81019522566347,0.833561544133654,70386,296.514772452566,0.667875657691117,0.981061574744978,0.664537662009808,0.741066358967609,0.0057943761550257,0.001077990274279,0.549179348393509,0.994121834494904,BARBUNYA
68389,1030.293,344.67791544848,253.653764970907,1.35885195903957,0.677073566105785,69587,295.085715047159,0.792006855898737,0.982784140715938,0.809607679741787,0.856120168486007,0.0050399613307473,0.0016701130909212,0.73294174288851,0.99595932318593,BARBUNYA
83112,1139.537,393.345556899864,269.348652998301,1.4603583590312,0.728765424508283,84375,325.302144232141,0.747309265836443,0.985031111111111,0.804297530570432,0.827013648751994,0.0047327167785622,0.0013656549606558,0.683951575222086,0.998814400048132,BARBUNYA
76328,1162.038,415.414270651916,235.17206745796,1.7664269194137,0.824326575962573,78024,311.743208379181,0.792705217680293,0.978263098533785,0.710318435471984,0.750439333463335,0.0054424886103646,0.0010647303843282,0.563159193208894,0.994779558799492,BARBUNYA
75139,1047.276,358.664342545903,267.351041835781,1.34154832568863,0.666609228071811,76250,309.305587003946,0.786087920825226,0.985429508196721,0.860900525099955,0.862381760083552,0.0047733446352214,0.001628548900307,0.743702300124804,0.997712575543215,BARBUNYA
78096,1273.205,397.760075057653,251.976601941793,1.57855956462789,0.773751758138436,79835,315.333023144797,0.735263380878407,0.978217573745851,0.605399396092438,0.792771931921754,0.00509321956384,0.0012409812608144,0.62848733604295,0.992104695558104,BARBUNYA
78474,1172.352,423.804485180762,236.314294432517,1.79339335438206,0.830108328003528,80373,316.095238865673,0.714634368454603,0.976372662461274,0.717496186034077,0.745851565801273,0.0054005719751862,0.001030929920759,0.556294558208211,0.997654963769509,BARBUNYA
65503,1028.839,333.483925534322,253.412474552963,1.31597280726851,0.65004686327446,67100,288.792330055331,0.768093339587242,0.976199701937407,0.777635749342147,0.865985758061999,0.0050911244604723,0.0017661861536481,0.749931333166214,0.986889241765359,BARBUNYA
58294,917.877,342.575826361371,218.133290158361,1.57048851238005,0.771074820580798,59011,272.437563527483,0.703269393171673,0.987849722933013,0.869490308447737,0.795262077949712,0.0058766910207117,0.0014499522980102,0.632441772624894,0.993242538656672,BARBUNYA
67163,983.06,369.424951508562,232.344347500882,1.58998897749023,0.777457743115135,67907,292.428773452695,0.758389792231256,0.989043839368548,0.873333058805998,0.791578295560573,0.0055004236187865,0.0013321447322207,0.626596198002582,0.996281048161392,BARBUNYA
89356,1293.204,453.645407670266,251.800371014324,1.80160738382891,0.831810384780046,91496,337.300448798034,0.664109996283909,0.976610999387951,0.671428087593727,0.743533259887428,0.0050768320836907,0.0009571371278318,0.552841708558825,0.996003704228171,BARBUNYA
74734,1062.473,381.398841415992,250.981841111394,1.519627235688,0.752968887239336,75706,308.470880532081,0.826740121244303,0.987160859112884,0.831940538441901,0.808788195021368,0.0051034180080819,0.0013470388436337,0.654138344405922,0.994046444067095,BARBUNYA
57343,1021.149,341.512206190043,215.646133423198,1.58366950878659,0.7754207669792,58908,270.206171679606,0.675290875688916,0.973433149996605,0.691054089451545,0.791205019270211,0.0059556041049481,0.0014396659000622,0.626005382518375,0.991385636630634,BARBUNYA
75636,1108.609,404.089598772098,239.006326462355,1.6907067053547,0.80632800078907,77056,310.326837714028,0.682309003815864,0.981571843853821,0.773359842617974,0.767965418206791,0.0053425564383639,0.0011462927285979,0.589770883561531,0.997129587460444,BARBUNYA
55059,944.732,344.327691103964,204.947501620412,1.68007752415397,0.803569727571328,55970,264.770270411112,0.732859481691491,0.983723423262462,0.775212793327392,0.768948525639109,0.0062537948583149,0.0013486910269551,0.591281835082559,0.993399321562724,BARBUNYA
84566,1213.89,422.242704230451,255.557955962741,1.65223854072464,0.796043446270613,86165,328.135300356536,0.787085124997673,0.981442581094412,0.721185498447871,0.777124855134137,0.004993055178564,0.0011233350915579,0.603923040467253,0.997824923091604,BARBUNYA
67792,1064.282,403.333844997754,214.955791279482,1.87635719231842,0.846148267796629,68830,293.794920338467,0.803099048724723,0.984919366555281,0.752098766727571,0.728416233802801,0.0059495787850742,0.0010332001178621,0.530590209667457,0.995576756083274,BARBUNYA
57744,947.678,342.460538549098,215.38625847019,1.5899832281849,0.777455903363874,58657,271.149302546009,0.720880876881975,0.98443493530184,0.807969805680202,0.7917680200317,0.0059306687889494,0.0014377231269853,0.626896597544918,0.996755075902596,BARBUNYA
59244,934.803,340.330062031548,222.213422041847,1.53154592960392,0.757413913216703,60023,274.648509168155,0.704455463204081,0.987021641704013,0.851949872661342,0.807006314777727,0.0057445490181545,0.0015029461996709,0.651259192091128,0.997433364764301,BARBUNYA
84171,1135.22,407.599906798704,263.906540396809,1.54448580996075,0.762095464579495,85583,327.368058490598,0.735047288033464,0.983501396305341,0.820752630474599,0.80316028789543,0.0048425218519288,0.0012429688896366,0.645066448052271,0.996295975498512,BARBUNYA
77067,1129.233,398.904289875682,247.766912434946,1.60999822758989,0.783716508206013,78528,313.248706292787,0.715219065826474,0.981395171149144,0.759470999740586,0.78527284424645,0.0051760713389087,0.0012141220123495,0.61665343991091,0.992810945293772,BARBUNYA
54677,911.022,308.853903440511,226.398570903502,1.36420429779194,0.680198423502761,55858,263.850182087268,0.753012628940519,0.978857101937055,0.827859834546932,0.85428799554767,0.0056486987845074,0.0018558607814855,0.729807979336856,0.995607181974194,BARBUNYA
97054,1265.438,428.82189658756,288.692278165726,1.48539441135101,0.739440543074652,99061,351.529501997665,0.774362902324988,0.979739756311768,0.761625646174228,0.819756418212396,0.0044183845754689,0.0012307860900257,0.672000585200417,0.998185913681307,BARBUNYA
73353,1059.701,381.771285808423,245.985692833815,1.55200605941884,0.764749779816618,74671,305.607493895288,0.677763610156337,0.982349238660256,0.820844809005228,0.800498898831917,0.005204576306469,0.0013182813205984,0.640798487031112,0.994523134738712,BARBUNYA
61884,977.874,332.109045510243,237.938041224535,1.39577952227001,0.6976430334549,62975,280.701186293166,0.724569127013863,0.982675664946407,0.813246950056894,0.845207892070223,0.0053666383154004,0.0016894146818759,0.71437638081779,0.99711192353883,BARBUNYA
48868,885.296,313.62991424225,198.97255764932,1.5762470862691,0.772989921079236,49648,249.440714543793,0.695877536489854,0.984289397357396,0.783533239870309,0.795334574976554,0.0064178995302089,0.0015840618230216,0.632557086153136,0.997066263947749,BARBUNYA
62879,961.969,342.90495927924,233.902098753813,1.46601916402706,0.731240882940783,63902,282.948810447053,0.729361682383919,0.983991111389315,0.853873108958974,0.82515228429997,0.00545340987101,0.001559496224802,0.680876292285458,0.998177692822171,BARBUNYA
63732,1018.891,341.236172771717,238.58015885448,1.43027892348689,0.714961009280328,65059,284.861549994136,0.767106799388549,0.979603129467099,0.771457417913793,0.834792946129731,0.0053542360630722,0.0016039556672786,0.696879262907955,0.996731721952329,BARBUNYA
74709,1110.564,409.281405330472,233.718280886847,1.75117412201325,0.820918451195235,76051,308.419281413499,0.790270373191165,0.982353946693666,0.761194435327222,0.753562896815378,0.0054783413689176,0.0010896998252377,0.567857039456785,0.994416552499779,BARBUNYA
58835,921.619,349.560119019956,214.554191973958,1.62923928823719,0.789474483627064,59540,273.698828303106,0.775164690382082,0.988159220691972,0.870447901737205,0.782980704636623,0.005941363457465,0.0013774318541464,0.613058783833262,0.998819456620058,BARBUNYA
56567,915.89,326.441956349408,220.98322725789,1.4772250382987,0.736033668985681,57388,268.371647770464,0.723076529764416,0.985693873283613,0.847395934857455,0.822111381673046,0.0057708903839589,0.0016260924414539,0.675867123876365,0.998407837953098,BARBUNYA
68971,1088.647,370.571474240195,237.678841092797,1.55912689802923,0.767219512227852,70444,296.338665448721,0.727427094868955,0.979089773437056,0.731311203218953,0.799680186005471,0.0053728592341737,0.0013553472128883,0.639488399889745,0.997043565245775,BARBUNYA
75661,1176.964,408.075921204014,237.125046032334,1.72093133151514,0.813845936557456,77347,310.378119709182,0.689130355581463,0.978202128072194,0.686365716403663,0.7605891540805,0.0053934777653482,0.0011133947468925,0.57849586130489,0.995551652871424,BARBUNYA
58481,926.502,348.739478814098,214.498943142398,1.62583308665807,0.788473062454187,59402,272.874186788815,0.697447823494335,0.984495471532945,0.856114656192943,0.782458549622011,0.0059632954090063,0.0013788322977282,0.612241381876581,0.995402295676202,BARBUNYA
80609,1116.248,416.612917326733,247.140522279567,1.68573293235764,0.805044976786211,81672,320.366300446156,0.822456892153862,0.986984523459693,0.812965302098828,0.76897831805562,0.005168317648485,0.0011147701711093,0.591327653639651,0.996820499554131,BARBUNYA
59553,970.618,360.846453060074,211.189538065672,1.70863792006527,0.810844603592104,60682,275.363822256325,0.772532689912827,0.981394812300188,0.794359010423408,0.763105248565329,0.0060592489557213,0.0012674660107258,0.582329620387953,0.994990471372067,BARBUNYA
66026,1010.329,348.704281937521,242.292032328076,1.43919004924337,0.719168932719929,67246,289.942949872357,0.771412882195558,0.981857656961009,0.812829044481785,0.831486634638766,0.0052813176920837,0.0015571955231893,0.691370023582901,0.995012858285668,BARBUNYA
74407,1041.935,380.587280208721,249.826820104788,1.52340441290125,0.754391714294025,75370,307.795280673875,0.737615861214374,0.987223033037017,0.861276118131282,0.808737697447677,0.0051149391886344,0.0013497426971567,0.65405666327297,0.996392807117511,BARBUNYA
67309,1023.514,401.710793696442,214.182063926618,1.87555758092832,0.846005114823018,68457,292.746444071622,0.774976109057833,0.983230348978191,0.807412423292893,0.728749261073725,0.0059681586964067,0.00103832338462,0.5310754855155,0.996062652903784,BARBUNYA
55100,948.328,300.645957035573,235.380298338306,1.27727749160834,0.622128398325147,56772,264.868833415537,0.787457840278969,0.970548862115127,0.769917720883358,0.880999152715022,0.005456369456181,0.0020276149973158,0.776159507084586,0.991371068296964,BARBUNYA
72373,1041.799,335.851288152355,275.578682230134,1.21871287515588,0.571592244297736,73521,303.559163213891,0.786654492885947,0.984385413691326,0.83795089065381,0.90384992978257,0.0046405605426382,0.0019104493153091,0.816944695567956,0.995621018778967,BARBUNYA
61377,993.965,352.861499249635,222.875691151167,1.58322111050821,0.775275101005558,62512,279.548964471718,0.769193172418979,0.981843486050678,0.780680509607998,0.792234247902316,0.0057490835206939,0.0013969885030236,0.627635103549349,0.993685145635336,BARBUNYA
69741,1033.122,385.554742799373,231.672638568233,1.66422217652526,0.799338259074531,70820,297.988253274143,0.768241903502974,0.984764190906524,0.821097660539347,0.772881825056953,0.0055283799027741,0.0012168303149436,0.597346315503366,0.994116985326353,BARBUNYA
61883,988.708,349.854532038632,227.073728310412,1.54070897871716,0.760744179682451,63151,280.698918321475,0.680736145028931,0.979921141391269,0.795509054439821,0.802330376244717,0.0056534837037414,0.0014451364228718,0.643734032644989,0.991806804001937,BARBUNYA
75754,1051.198,381.67756354254,254.85110745119,1.49764922491318,0.744418714195356,76767,310.568814390414,0.723623754620918,0.986804225774096,0.861482345426425,0.813694186024113,0.0050383816503754,0.0013624346365125,0.662098228369444,0.991590898533888,BARBUNYA
80219,1123.513,394.265735361233,261.41405999975,1.50820401688268,0.74858372885076,81677,319.590367563089,0.795712897018271,0.982149197448486,0.798602938666082,0.810596353929348,0.0049148672429378,0.0013089110617351,0.657066449003553,0.990990257745997,BARBUNYA
53524,919.534,324.563845505867,210.515839457121,1.54175498785675,0.761119658756972,54727,261.053391842368,0.789090372991302,0.97801816288121,0.79546823523852,0.804320615056458,0.0060638936833171,0.0015654822254747,0.646931651804799,0.997410100972453,BARBUNYA
67548,1071.834,369.828363143268,232.834613734292,1.58837364089392,0.776939885005323,68736,293.265723820174,0.719713597715601,0.982716480446927,0.738868752299792,0.79297791366685,0.005475045347653,0.0013354014662019,0.628813971563429,0.998791537457173,BARBUNYA
50712,877.164,316.212938374245,204.46541377305,1.54653509627418,0.762823529996432,51454,254.103372257453,0.717538026176159,0.985579352431298,0.828245345807663,0.803583096769797,0.0062354657354126,0.0016038798500042,0.645745793414136,0.99866853278638,BARBUNYA
62599,989.399,363.736374908128,221.063933172625,1.64538995433549,0.794121783250423,63931,282.318122445011,0.780614026336792,0.979165037305845,0.803589633121634,0.776161368288556,0.00581057804291,0.0013007900101931,0.602426469623563,0.991226461344402,BARBUNYA
64530,1004.942,371.617998034129,221.637957892089,1.67668932509775,0.802677421429435,65642,286.639403819084,0.697923426346528,0.98305962645867,0.802951908296267,0.77132809857277,0.0057588408187529,0.0012573941832432,0.594947035647884,0.997541343669358,BARBUNYA
62524,977.204,359.218728906505,224.136718829782,1.60267684287513,0.781459390747069,63879,282.148948775326,0.715385759562466,0.978788021102397,0.822784584806886,0.785451665157363,0.0057452934698116,0.0013488692029044,0.616934318298474,0.988746345511917,BARBUNYA
65901,989.689,320.09171938181,262.740868127866,1.21827914196445,0.571172655914633,67032,289.66836078107,0.767120257953368,0.98312746151092,0.845482031431825,0.90495424667812,0.0048571602765027,0.0020094105904464,0.818942188580764,0.997700186822658,BARBUNYA
62406,972.588,370.760267262161,215.107890013562,1.72360143200134,0.814487905032057,63240,281.88257666756,0.746983625395001,0.986812144212524,0.829045558727989,0.760282591090708,0.0059410996901285,0.0012244661596745,0.578029618315601,0.996292677867956,BARBUNYA
73222,1061.6,402.953687616692,232.400633061793,1.73387517197318,0.816925796492043,74190,305.334482075965,0.696053081866231,0.98695241946354,0.816450071528835,0.757740880551051,0.0055031778374899,0.0011191187792706,0.574171242058283,0.995541261065857,BARBUNYA
65618,973.379,349.742587943321,239.952377210071,1.4575500022537,0.727523455986348,66416,289.045727258564,0.81298939438993,0.987984822934233,0.870299849516668,0.826452760466811,0.0053299793950336,0.001533830718541,0.683024165283212,0.99554187364788,BARBUNYA
57583,926.308,332.545273416084,220.723073123127,1.50661763045759,0.747964781748452,58564,270.771033724963,0.718082055119092,0.983249095007172,0.843321789582262,0.814238106419186,0.0057750598860094,0.0015658204076634,0.662983693945102,0.998862922003591,BARBUNYA
67215,1017.512,369.979454110402,231.738706964858,1.59653714718667,0.779537458248347,68160,292.541955964224,0.704080029330121,0.986135563380282,0.815824958345601,0.790697842039977,0.0055044179738213,0.0013271908569255,0.625203077406677,0.998159937615182,BARBUNYA
75607,1190.215,412.633537564782,235.261064180063,1.75393892314013,0.821543887249687,77466,310.267339980849,0.690071556350626,0.976002375235587,0.670688765338636,0.751919831364017,0.005457610241972,0.0010761391629868,0.565383432798492,0.991648009283858,BARBUNYA
44027,813.833,293.371828320792,192.111173792847,1.52709403898148,0.755768822495677,44639,236.763420815072,0.756217794572312,0.986290015457336,0.835330551453472,0.807042115019238,0.0066634526159127,0.001743668297015,0.651316975414724,0.994622270643274,BARBUNYA
74754,1036.381,352.327410148266,271.141618095612,1.2994220976583,0.638558994542861,75705,308.512153613326,0.817949054621849,0.987438082028928,0.874591828510324,0.875640511430826,0.0047131579600859,0.0017092088852486,0.766746305258839,0.996327092351193,BARBUNYA
78476,1114.596,416.188782649657,242.249297354152,1.71801853378017,0.813141617937968,80209,316.099266865073,0.67796668740065,0.978393945816554,0.793801220347746,0.759509338172533,0.0053033893502428,0.0010885935241518,0.576854434771279,0.991046610230342,BARBUNYA
61442,992.086,337.908598768511,232.440215069474,1.45374413230306,0.725825418489618,62709,279.696950479654,0.709164358264081,0.979795563635204,0.784470408435371,0.82772960350519,0.0054996354084911,0.0015924566315386,0.685136296518859,0.996012870892144,BARBUNYA
60409,946.447,359.752384736889,215.049972246375,1.67287808028514,0.80166601794519,61368,277.335767000772,0.731414664858582,0.984372963107809,0.847459422270206,0.770907376204347,0.0059552779343622,0.0012974499155401,0.59429818268627,0.994188402969155,BARBUNYA
69221,1021.744,378.548082210389,233.55537934489,1.62080652251383,0.786981349694497,70135,296.875250780715,0.820542911332385,0.986967990304413,0.833227396102152,0.784247139880419,0.0054686884357404,0.0012760706447162,0.615043576410617,0.996866640276559,BARBUNYA
78502,1111.104,388.432968306776,258.277538093059,1.50393631275369,0.746913003901583,79717,316.151626187182,0.730604571513662,0.984758583489093,0.799063261011435,0.813915532364113,0.0049480646137267,0.0013394683943643,0.662458493823557,0.996295384553365,BARBUNYA
57200,956.741,352.786447017608,206.903795368741,1.70507479763181,0.809960425013723,58277,269.869045944234,0.737893134497794,0.981519295777065,0.785266592562465,0.764964323957617,0.0061675952275805,0.0013027478085255,0.585170416927934,0.997759330223518,BARBUNYA
46774,833.722,305.703886756429,196.146060717604,1.5585522627271,0.767021758629891,47446,244.037920138331,0.793909973521624,0.985836529949838,0.845613391410182,0.798282032746183,0.0065357653131318,0.001637199600556,0.637254203805377,0.993193981273227,BARBUNYA
75871,1061.687,361.055665100684,268.946659496226,1.34248057134077,0.667187589358707,76977,310.808554416704,0.808514492753623,0.985632071917586,0.845848674430188,0.860832786905676,0.0047588098891629,0.0016119564981579,0.741033087011793,0.994822522034004,BARBUNYA
73227,1070.181,397.311886100045,235.137881326036,1.68969748242795,0.806068744463197,74236,305.344906855054,0.794908814589666,0.986408211649335,0.803464390565412,0.76852698733047,0.0054257567031292,0.0011675529054427,0.590633730255249,0.997992327049323,BARBUNYA
79519,1135.829,415.924522203213,243.974649985364,1.70478581372354,0.809888428862989,80702,318.192921602281,0.811335578002245,0.985341131570469,0.774559648346393,0.765025634739608,0.0052305049384827,0.0011051655297357,0.58526422180874,0.997750142619485,BARBUNYA
70743,1034.348,357.522173435798,253.086640673589,1.41264735461443,0.70632193891853,71718,300.121284005649,0.752041076667942,0.986405086589141,0.830921466537534,0.839448029534715,0.005053816963315,0.0015480127293707,0.704672994289717,0.995454441251598,BARBUNYA
151876,1469.108,541.212360065557,359.478361783294,1.50554920018195,0.747546528319113,153869,439.743708421391,0.725471463782792,0.987047423457617,0.88428359288744,0.812516011955317,0.0035635147097998,0.0009580452709069,0.660182269683772,0.99393688809671,BOMBAY
164201,1560.469,570.612444193175,368.330017007762,1.54918800490037,0.763760737605622,166229,457.238675622544,0.806868661058259,0.987799962702056,0.84737446119226,0.801312134489221,0.0034750850737399,0.0008837961014568,0.642101136879671,0.99473537918688,BOMBAY
171230,1557.612,573.971391471329,381.810274961074,1.50328953700852,0.746658233091021,172843,466.922699432146,0.784634489458321,0.990667831500263,0.886892846448585,0.813494725294979,0.0033520492406198,0.000905543083192,0.661773668082754,0.994837431096553,BOMBAY
180028,1630.826,625.624976819541,371.440425227449,1.68432118404033,0.804678357295457,183263,478.767969646657,0.674610847554167,0.98234777341853,0.850618193367873,0.765263516301005,0.003475153736194,0.0007351870026609,0.585628249381379,0.986386066405509,BOMBAY
139523,1410.901,501.721528969716,354.968570748385,1.41342521652531,0.706712168312915,140892,421.480961610467,0.732219703171904,0.990283337591914,0.880770149291496,0.840069515206926,0.0035959772150091,0.0011047336800184,0.70571679038,0.997477907248398,BOMBAY
157119,1483.123,530.002227939827,379.431894146039,1.3968309889517,0.698196446049586,158406,447.269632357535,0.773870856523667,0.991875307753494,0.897602865878628,0.843901419237647,0.0033732535717502,0.0010553478280195,0.712169605391314,0.994780574200088,BOMBAY
166654,1529.386,572.611731590406,372.546025563531,1.5370227899338,0.759413364028384,168540,460.641360592266,0.726731205302634,0.988809778094221,0.895347005250339,0.804456729017502,0.0034359315203379,0.0008876362241787,0.647150628861539,0.994685265080174,BOMBAY
179180,1624.796,619.796302346247,372.520484855739,1.66379119415746,0.799221229531296,181677,477.639049519244,0.800911854103343,0.98625582765017,0.852907068808679,0.770638752943725,0.003459070779921,0.0007525625271692,0.59388408753866,0.988099115197061,BOMBAY
163329,1542.364,581.815291476068,360.546996159756,1.61370167460297,0.78484412655601,165504,456.022961704835,0.731066370651532,0.986858323665893,0.862778684980038,0.783793359139638,0.0035622289457234,0.0008292928271474,0.614332029831398,0.991348625301167,BOMBAY
