Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
54154,933.472,380.656064305192,181.928171015795,2.0923426107117,0.87839618400759,54745,262.585251500514,0.698851464705123,0.989204493561056,0.78097622587776,0.689822850923991,0.0070291403092143,0.0009818209201305,0.475855565656903,0.995652876568255,HOROZ
43099,815.39,328.234077682775,168.610116139399,1.94670453468763,0.857976680174845,43710,234.254884983304,0.69766576016576,0.986021505376344,0.814603545084056,0.713682402013423,0.0076158165545088,0.0012187543797505,0.509342570943649,0.991539492565455,HOROZ
30545,651.016,239.356224009927,163.107926170744,1.46747144439422,0.731870011370987,30898,197.208270348724,0.705736928444352,0.988575312317949,0.905663090484096,0.823911185783684,0.0078361834673408,0.002227439693029,0.678829642059477,0.996163115330631,DERMASON
30092,652.617,237.017068429652,162.360311728357,1.45982146687549,0.728528706626535,30531,195.740451568322,0.710789871504157,0.985621171923619,0.88785930817204,0.82584960174047,0.0078764146095192,0.0022600195009027,0.682027564694893,0.995638479942417,DERMASON
58169,955.238,384.185505110956,194.014292221628,1.98019177201693,0.863118410600532,58784,272.145312430142,0.694970131421744,0.989537969515514,0.801084410995842,0.708369547548507,0.0066046434546056,0.0010258141174413,0.501787415894076,0.993635312255087,HOROZ
28282,618.728,224.889972202075,160.759584610488,1.39892108297599,0.69929151697785,28614,189.762379844372,0.729049055241925,0.988397288040819,0.928368597427471,0.843800984037923,0.0079516997454945,0.0024865651675092,0.712000100663367,0.996031951899014,DERMASON
36013,692.489,251.219346997476,182.692720409783,1.37509226658833,0.686400289907062,36327,214.133546471699,0.776677881297447,0.99135629146365,0.943720538316679,0.852376813453985,0.0069757961568732,0.0022714336421365,0.726546232113969,0.999068105098808,SEKER
49937,847.634,326.360122725147,196.042238792754,1.66474390791955,0.79947978624414,50586,252.154244749994,0.785691809056295,0.987170363341636,0.873404801216692,0.772625781129371,0.0065354371052555,0.0014365845285594,0.59695059766577,0.993769870793024,SIRA
36120,682.617,225.737954896016,203.979605928385,1.10666923719458,0.428351146550162,36472,214.451421902104,0.760821484992101,0.990348760693135,0.974099692017634,0.950001615815508,0.0062496665253603,0.0031400313430055,0.902503070052076,0.998772384100294,SEKER
42586,746.12,247.448383737415,219.311828715553,1.12829474445884,0.46312449749412,42974,232.856563686944,0.7809502851589,0.990971284963001,0.961300903885127,0.941030853262896,0.0058105570783218,0.0028106902383881,0.885539066792693,0.999149075075178,SEKER
35714,734.051,265.119658603259,172.015032433855,1.54125866124639,0.760941614041782,36462,213.242765646743,0.774673549954449,0.97948549174483,0.832905805156722,0.804326494572975,0.0074234098281698,0.0019165171009826,0.646941109872049,0.997103588906648,DERMASON
30170,634.852,226.547553997221,170.048846540382,1.33224987176507,0.66074557419316,30467,195.993972011029,0.810237404662155,0.990251747792694,0.940676273403167,0.865133913621655,0.0075090339409088,0.0025947598998854,0.74845668849832,0.997131327273593,DERMASON
38945,741.576,270.427231442214,184.227606259754,1.46789743911085,0.73205409602798,39546,222.679846572857,0.806114422917702,0.984802508471148,0.889918510028687,0.823437215938956,0.0069438241479577,0.0019692481320718,0.678048848593299,0.995306168442164,SIRA
50914,843.481,313.330816951774,207.456281758382,1.51034624883859,0.749415645938236,51386,254.608951493552,0.816976893453145,0.990814618767758,0.899283186652874,0.812588285986375,0.0061541190429307,0.001655113896571,0.660299722522275,0.997281209020677,SIRA
34606,689.113,260.465627647812,169.55846851013,1.53614048261029,0.759093057048357,34986,209.908855661463,0.766637128932211,0.989138512547876,0.91575728387307,0.805898488630105,0.0075266031222277,0.0019583943351945,0.649472373976287,0.997680806001984,DERMASON
182940,1636.335,624.297758988191,376.421903965848,1.65850539623441,0.797777076952076,185434,482.624535548961,0.792689267886855,0.98655047078745,0.858566817054349,0.773067864813672,0.0034125820432283,0.0007518537095922,0.59763392360757,0.9911790872759,BOMBAY
56247,965.918,395.965246456455,182.98665994048,2.16390225705661,0.886813190978902,57108,267.611480831295,0.611746152591223,0.984923303214961,0.757580363587022,0.675845880986237,0.0070397576129652,0.0009059999088958,0.456767654846063,0.98840055927185,HOROZ
77123,1075.07,392.003214583129,252.447647800033,1.55280993108575,0.76503069166074,78234,313.362495216977,0.667165521894843,0.98579901321676,0.838533259082244,0.799387565099991,0.0050828315104849,0.0012803096813872,0.639020479236492,0.992277346325602,BARBUNYA
35680,703.303,257.402631473961,176.840614966836,1.45556286106692,0.726639024400915,36100,213.141237108521,0.787429378531073,0.988365650969529,0.906462348969667,0.828046068868888,0.007214199312611,0.0020921166621357,0.68566029216922,0.998021656589807,DERMASON
73163,1064.874,419.724846439303,223.082686643699,1.88147656258809,0.847059890421,73802,305.211442792466,0.788666350465678,0.991341698056963,0.810783538074288,0.727170300690319,0.0057368457613725,0.000989458237464,0.528776646206049,0.994880866680615,CALI
151876,1469.108,541.212360065557,359.478361783294,1.50554920018195,0.747546528319113,153869,439.743708421391,0.725471463782792,0.987047423457617,0.88428359288744,0.812516011955317,0.0035635147097998,0.0009580452709069,0.660182269683772,0.99393688809671,BOMBAY
31233,658.151,245.857787091936,161.955509213346,1.51805757202162,0.752373686655939,31575,199.416876669738,0.727634889572267,0.98916864608076,0.906092371852401,0.811106611787602,0.0078717314088283,0.0021016567948061,0.657893935685563,0.99872087065457,DERMASON
34796,689.824,253.173453863134,175.164142895813,1.44534977123554,0.722018212258208,35147,210.48430630003,0.776349843819723,0.990013372407318,0.918888012926583,0.831383792764538,0.0072759355633731,0.0021442470582801,0.691199010871548,0.999024332241426,DERMASON
90264,1178.124,408.928528301638,281.85884097332,1.45082739604519,0.724512303834683,91447,339.009873404853,0.789020979020979,0.98706354500421,0.81722648438318,0.829019865189717,0.0045303612547819,0.0013199951835536,0.687273936879176,0.997115856212144,BARBUNYA
73056,1041.289,356.693378752267,261.452625152063,1.36427537702026,0.680239578422942,74191,304.988177115396,0.742303237212705,0.984701648447925,0.846687586714982,0.855043001309026,0.0048824652150715,0.0016097956400074,0.731098534087548,0.99741972823125,BARBUNYA
29865,644.718,239.443380182612,159.314435759498,1.5029609780251,0.746528651392526,30205,195.000766674174,0.752722048593608,0.98874358549909,0.902885736121237,0.814391972438144,0.008017524867993,0.0021754745892938,0.66323428477169,0.996815249300236,DERMASON
73226,1051.986,365.272235288884,256.889995370416,1.42190136584412,0.710909340452158,74288,305.34282192771,0.824115965516465,0.985704286021969,0.831486600494259,0.835932196396538,0.0049882860635414,0.0015025029188382,0.69878263697234,0.993599985939126,BARBUNYA
50169,935.271,382.99218164669,173.357902339877,2.20925712919515,0.891692924209203,52625,252.739301889948,0.761520947176685,0.953330166270784,0.72072630267096,0.659907209602257,0.0076340405757876,0.0008930293226592,0.435477525285038,0.962081827340231,HOROZ
39530,742.108,278.344483622176,181.384934175303,1.53455128391845,0.758514387948528,39940,224.346070175925,0.740900401094576,0.989734601902854,0.901991513940009,0.80600149590337,0.0070413479287168,0.0018330696141166,0.649638411398471,0.996903458294268,SIRA
32677,677.007,254.00733382863,164.351872595727,1.54550921639596,0.762459506831071,33003,203.974627351813,0.7036391042205,0.990122110111202,0.89591276367051,0.803026527924693,0.0077732758156694,0.0019939001691178,0.644851604550787,0.996624098040964,DERMASON
48212,818.737,301.852694593593,204.513535969425,1.47595460204023,0.735497336615773,48763,247.760822025541,0.788666961116291,0.988700449111006,0.903807992122601,0.820800431677841,0.006260945295644,0.0017529518078101,0.673713348642531,0.994370317384875,SIRA
32026,654.237,230.979067419152,176.931808304158,1.30546943273243,0.642831065083752,32349,201.932586918725,0.779448987538941,0.990015147299762,0.940247873362075,0.874246264715767,0.0072122359151674,0.002598871632471,0.764306531369471,0.997778813940591,SEKER
59775,958.63,395.446345842183,192.938304702443,2.04959998198416,0.872899484270845,60415,275.876591588602,0.705892772791686,0.989406604320119,0.817386417701687,0.697633432421956,0.006615580858924,0.0009666224656181,0.48669240603284,0.997524746636738,HOROZ
44906,792.367,304.500354408403,188.341778800832,1.61674354116835,0.785763318309326,45335,239.115233717714,0.723601733833932,0.990537112606154,0.898796714069651,0.78527078952758,0.0067808389615731,0.0015905267026689,0.61665021288527,0.996965248842346,SIRA
43522,784.865,298.943460012423,185.975695162196,1.60743294843826,0.782929903788711,43901,235.401638622087,0.742823007339136,0.991366939249675,0.887827888869362,0.787445353754535,0.0068687895779702,0.0016290772327776,0.620070185149605,0.996721245953684,SIRA
32368,675.385,221.658064937458,186.17622928518,1.19058198669352,0.542701939342946,32806,203.007924929023,0.759099437148218,0.986648783759069,0.891708502338534,0.915860765031501,0.0068480618183841,0.0029721125583393,0.838800940924086,0.998661290685795,SEKER
33341,681.437,260.293687390327,163.580050915382,1.59123124081294,0.77785469231594,33685,206.036597867988,0.799007860429448,0.989787739349859,0.902271135307678,0.791554339767844,0.0078070150082579,0.0018905480254111,0.626558272805308,0.996999097877603,DERMASON
43413,755.879,256.982272180269,215.541613031289,1.19226291650218,0.544530293602165,43828,235.106674417354,0.768888810173214,0.990531167290317,0.954827904412509,0.914875070652462,0.0059194773957171,0.0025580575101486,0.836996394901347,0.997919762886893,SEKER
41702,767.792,290.043416458013,183.869888773306,1.57743836357899,0.773382894924752,42233,230.427071965396,0.69750949203004,0.987426893661355,0.888954602098574,0.794457170513824,0.0069551440328524,0.0017091014697929,0.631162195780831,0.995619461265433,SIRA
34995,679.687,236.99073340175,188.131684709326,1.25970664520394,0.608132399745595,35298,211.0853331428,0.757992548951655,0.991415944246133,0.951914483886007,0.890690239710618,0.0067721312588012,0.0026291290448922,0.793329103115759,0.999361943028602,SEKER
42421,786.412,302.651397839316,179.13253034049,1.68953900926897,0.806027984963592,42926,232.405023024913,0.697989337896538,0.988235568187113,0.861966728012352,0.767896744188513,0.0071344710836452,0.0015302163913051,0.589665409735318,0.996262712164391,SIRA
62406,972.588,370.760267262161,215.107890013562,1.72360143200134,0.814487905032057,63240,281.88257666756,0.746983625395001,0.986812144212524,0.829045558727989,0.760282591090708,0.0059410996901285,0.0012244661596745,0.578029618315601,0.996292677867956,BARBUNYA
47927,812.697,302.537097913284,202.052434992664,1.49731973249552,0.744286894708244,48298,247.027430987982,0.707200826324332,0.992318522506108,0.911869722888483,0.81651947047759,0.006312456400636,0.0017307898324197,0.666704045669004,0.998269123314796,SIRA
89817,1219.789,421.689033290875,271.892692332859,1.55093919469756,0.764376130792507,91438,338.169419358815,0.796610169491525,0.982272140685492,0.758575800095584,0.801940275087853,0.0046949801628965,0.0011977925984468,0.643108204807981,0.99742172126828,BARBUNYA
55552,954.895,389.520962001234,182.139701579439,2.13858350828222,0.883940586733389,56468,265.953009362797,0.627706214689266,0.983778423177729,0.765593653392614,0.68276944069047,0.0070118260728908,0.0009399552908822,0.466174109140777,0.996952261796623,HOROZ
30109,648.076,244.364946510806,157.261706172756,1.55387444571131,0.765401855897859,30471,195.795733999572,0.787534002929483,0.988119851662236,0.900853807365013,0.801243127524075,0.0081160100471887,0.002063381862335,0.641990549404561,0.997572709107913,DERMASON
33539,662.418,223.683536249734,191.200602121603,1.16988928783536,0.518987647749282,33915,206.647480243221,0.764264880138547,0.98891346012089,0.960496359999724,0.9238385788595,0.0066693561599849,0.0029967329954702,0.85347771978914,0.998474441787465,SEKER
30042,648.527,246.421700124529,155.510950235006,1.58459388070191,0.775720580757289,30352,195.577765614943,0.693554344814849,0.989786505007907,0.897599459536252,0.79367103431276,0.0082025730685216,0.0020076684449389,0.629913710707086,0.99815741135668,DERMASON
42021,757.871,283.843555281999,189.658081570407,1.49660669838963,0.744001254106682,42517,231.306720415375,0.793987604867357,0.988334078133453,0.919360137483103,0.814909185398171,0.0067548024864234,0.0018375081311213,0.66407698044631,0.99386205718231,SIRA
40774,732.684,262.448968101992,198.012545311211,1.32541586034111,0.65632282791384,41143,227.848785814258,0.739409545916147,0.991031281141385,0.954464471660801,0.868164151918907,0.0064366745500071,0.0022555305301313,0.753708994677074,0.998977855626749,DERMASON
78466,1069.117,418.902484022045,240.253401302188,1.7435860710049,0.819184123465177,79269,316.079126354761,0.781222620469932,0.989869936545182,0.86266247557425,0.754541064831995,0.0053386496574573,0.0010674381170853,0.569332218517801,0.992679725981953,CALI
29765,639.206,239.926351902632,158.197311599711,1.51662723896169,0.751829296662427,30121,194.674022532648,0.710314051164567,0.988181003286744,0.915448811378159,0.811390749656595,0.0080606871124687,0.0021551228675628,0.658354948628292,0.998479047994891,DERMASON
46625,785.298,281.115788644958,211.673284757909,1.32806456405904,0.658048619903336,46992,243.648914984814,0.735874368686869,0.992190160027239,0.950079015871336,0.866720848940065,0.0060292930540473,0.0020987617014715,0.751205029987388,0.99764878066916,SEKER
160141,1531.84,560.197911445388,367.032833038153,1.52628828001106,0.755469148694981,162846,451.55049987065,0.79339387543784,0.983389214349754,0.857601611749022,0.806055307677936,0.0034981541981465,0.0009109154750384,0.649725159035773,0.991667895464622,BOMBAY
31233,688.36,247.199815100816,161.693137504719,1.52882069650978,0.756408999256063,31854,199.416876669738,0.782193839218633,0.980504803164438,0.828308872545857,0.806703178917867,0.0079146996798519,0.0020676131064703,0.650770018876192,0.994910673525984,DERMASON
53434,918.473,367.629057904021,185.545588293642,1.98134087307005,0.863289705760545,54145,260.83382034042,0.815736443575965,0.986868593591283,0.795966449010008,0.709502730354133,0.0068800587248572,0.0010754449689238,0.503394124379969,0.997395353897341,HOROZ
37657,704.416,252.095106948316,190.573144070259,1.32282598462759,0.654620893744081,37993,218.966621968034,0.747459309249702,0.991156265627879,0.953667886434635,0.868587354267554,0.0066945085096613,0.0023504578604114,0.75444399199351,0.997998116555185,SEKER
43398,782.63,294.264333277719,188.495993027813,1.56111718106549,0.767902364271455,43892,235.066054041022,0.827574370709382,0.98874510161305,0.890361959777686,0.798826182645697,0.0067805966467975,0.0017031654457057,0.638123270080297,0.996185200560046,SIRA
37790,710.546,258.722259421217,186.664689256868,1.38602678659375,0.692428212648914,38210,219.35296304254,0.727178263546798,0.989008113059409,0.940594333488935,0.847831815991598,0.0068463154120459,0.002182104304967,0.71881878820761,0.996302095162608,DERMASON
29577,628.476,230.683925228232,163.554052876412,1.4104445666201,0.705212184780691,29930,194.058254178048,0.758851600985222,0.988205813564985,0.940993427440815,0.841230068311231,0.0077994362250475,0.0024093623723612,0.707668027830918,0.998126524824879,DERMASON
85311,1116.29,437.293480416299,249.600074181663,1.75197656430995,0.82110032881608,85881,329.577515617952,0.816451335055986,0.993362909141719,0.860321602819751,0.753675804414458,0.0051258745110982,0.001020201658341,0.56802721815978,0.995170374106112,CALI
25394,607.084,231.081040990643,140.402792145946,1.6458436293093,0.79424996805618,25762,179.812805436667,0.664764397905759,0.985715394767487,0.865851483382285,0.778137421684664,0.0090998283449099,0.0020579658761993,0.605497847026057,0.996554774088334,DERMASON
36740,721.564,269.906493222256,173.591386032701,1.55483805614301,0.765737026017676,37169,216.284120715252,0.76164020067167,0.988458123705238,0.886746128750138,0.801329816608569,0.0073463933920047,0.0018685260376526,0.642129474985923,0.998407344679244,DERMASON
41463,748.29,276.972942353184,191.00590600427,1.45007527854658,0.724172026912479,41816,229.765818265803,0.714189747829682,0.991558255213316,0.930530693416868,0.829560520654815,0.0066800024685426,0.0019514107257437,0.688170657429087,0.997899257759068,SIRA
36701,719.886,234.415873862504,200.836907048497,1.16719519986383,0.515724097586993,37415,216.169295995813,0.760201333940926,0.980916744621141,0.88993913726991,0.922161509090489,0.006387179473652,0.0028491600473418,0.850381848848048,0.99256161202677,SEKER
231066,1787.859,641.904275233175,460.19849682784,1.39484218148872,0.697148261058339,232903,542.404248364423,0.736700143472023,0.992112596231049,0.908404716038137,0.844992422222756,0.0027780126683855,0.0008736253786501,0.71401219361388,0.995934325749933,BOMBAY
49354,802.838,282.130129990718,223.052916684428,1.26485738982679,0.612329123190724,49750,250.678009587716,0.782105730223124,0.992040201005025,0.962224432201535,0.88851910143721,0.0057164592533678,0.0021977280432719,0.789466193618788,0.998562149017151,SEKER
61542,965.557,394.991892032864,199.633769008264,1.9785825514145,0.862877966793276,62150,279.924468494791,0.813531091370558,0.990217216411907,0.829517660298928,0.708684087296408,0.0064182491962052,0.0009986356435252,0.502233135587143,0.993709718814914,HOROZ
42432,776.089,290.071712320742,187.172173202537,1.5497587454245,0.763961587660802,42908,232.435153025962,0.7569573283859,0.988906497622821,0.885279302125536,0.801302378526834,0.0068361546078606,0.0017385106939554,0.642085501832762,0.995077621775604,SIRA
41169,753.925,266.166959260092,197.324437382963,1.34887985892756,0.671112118420078,41710,228.949773568794,0.794599602401035,0.987029489331096,0.910172883887169,0.860173532452124,0.0064652277019138,0.0021832722185889,0.739898505931165,0.998034192301143,DERMASON
45979,818.128,310.824186930756,189.612579271865,1.63925931562325,0.792377078442727,46675,241.955121928382,0.728460977851009,0.985088377075522,0.863230691055613,0.77843080462166,0.0067601336899618,0.0015311407066234,0.605954517583925,0.99331658779344,SIRA
41723,741.176,261.353798302686,203.797453083123,1.28241935484879,0.626058454923071,42061,230.48508308562,0.774483961983962,0.991964052209886,0.954426954287687,0.881889165500801,0.0062640222012483,0.0023371634147565,0.777728500227699,0.997374081509522,SEKER
60409,946.447,359.752384736889,215.049972246375,1.67287808028514,0.80166601794519,61368,277.335767000772,0.731414664858582,0.984372963107809,0.847459422270206,0.770907376204347,0.0059552779343622,0.0012974499155401,0.59429818268627,0.994188402969155,BARBUNYA
67381,998.588,380.68158479785,227.702601386312,1.67183678394609,0.801388258471441,68676,292.902976706963,0.768400045615235,0.98114333974023,0.84913087099625,0.769417246338568,0.0056496873717791,0.0012213829303526,0.592002898963224,0.989732222689439,CALI
74839,1057.541,420.343067097625,229.441334736808,1.83202851212402,0.837887452518032,75921,308.687502643749,0.753210547504026,0.985748343673029,0.840898180179877,0.734370391250099,0.0056166312630797,0.0010076653138504,0.539299871544824,0.988012741254941,CALI
31877,673.251,250.380006359491,162.299426148207,1.54270419989564,0.761459570616233,32271,201.462296640147,0.720091262311376,0.987790895850764,0.883757865661981,0.804626134368301,0.0078545661875173,0.0020308530711609,0.647423216108475,0.998782514600484,DERMASON
33179,710.538,260.942671537335,162.963704335727,1.60123183626065,0.781009467702855,33941,205.535434547836,0.689161681621801,0.977549276686014,0.825844989168856,0.787665096463264,0.0078646936778484,0.0018673596885443,0.620416304186482,0.99343033799857,DERMASON
56154,936.002,370.86617942451,194.714006119373,1.90467130133999,0.851086821030864,56971,267.390152015848,0.697132216014898,0.98565937055695,0.805447074158149,0.720988234707111,0.0066044481145512,0.0011008521798544,0.519824034586076,0.990093920422867,HOROZ
37350,699.848,238.172990894044,199.954330735588,1.19113694621096,0.543307107911507,37637,218.072228850577,0.786282682834407,0.992374525068417,0.958281311365801,0.915604359805813,0.0063767869047936,0.002764477597503,0.838331343695413,0.998567436642284,SEKER
38066,704.695,236.662740040815,205.138963314149,1.15367035212316,0.498658155200872,38393,220.152530101039,0.79569397993311,0.991482822389498,0.963262663461815,0.930237392092525,0.0062171686029741,0.002871756270841,0.865341605647103,0.998318954893714,SEKER
63411,995.926,406.657801971678,199.740848848068,2.03592707409089,0.871059941245874,64068,284.143260999098,0.625102276199959,0.989745270649934,0.803378722801445,0.698728168060298,0.0064130482403948,0.0009429252712577,0.4882210528409,0.993982459619946,HOROZ
39419,742.776,274.083096071147,184.586766009015,1.48484694757457,0.739214478081694,39978,224.03086754712,0.817143449419569,0.986017309520236,0.897841636078816,0.817383015437646,0.0069530707544876,0.0019145153301665,0.668114993925938,0.992048509359733,SIRA
52323,910.584,380.398660624732,176.215496073088,2.15871287770831,0.886233392864817,52911,258.107947764454,0.822171590194846,0.988886998922719,0.792980432510897,0.678519601884403,0.0072701997329039,0.0009505516048764,0.460388850141369,0.993847339553493,HOROZ
51551,908.702,376.545400539595,175.173666632055,2.14955482624287,0.885198978920501,52247,256.196744262378,0.611881305637982,0.98667866097575,0.784519947254051,0.680387395239046,0.007304327763566,0.0009655728659418,0.462927007600174,0.995086983385126,HOROZ
67215,1017.512,369.979454110402,231.738706964858,1.59653714718667,0.779537458248347,68160,292.541955964224,0.704080029330121,0.986135563380282,0.815824958345601,0.790697842039977,0.0055044179738213,0.0013271908569255,0.625203077406677,0.998159937615182,BARBUNYA
52107,1038.993,393.245195817528,169.439521303358,2.3208587512088,0.902411624333305,53645,257.574635702965,0.62120886981402,0.971330040078293,0.606569670006523,0.654997539556678,0.0075468784581251,0.0008568519568957,0.429021776825301,0.99569894520415,HOROZ
49293,844.304,321.905170136666,195.994457167243,1.64241976425886,0.793279422342782,49842,250.523046601766,0.694933175435629,0.988985193210545,0.868955268657227,0.778251080886352,0.006530443879185,0.001477751451023,0.605674744900775,0.994772171737478,SIRA
35155,687.569,254.841726916474,175.798438821126,1.44962451672153,0.723967760231298,35502,211.567332533084,0.733235999582855,0.990225902766041,0.934467907397989,0.830191095834266,0.0072490890887917,0.0021241025686089,0.689217255602499,0.999106231068911,DERMASON
74967,1059.749,414.629376439675,232.186791526691,1.78575781039642,0.828501832648704,75687,308.951369879081,0.633284900910642,0.990487137817591,0.838830020674738,0.745126581555736,0.0055308252489718,0.0010516952831014,0.555213622540938,0.991477062890971,CALI
49364,850.513,322.607020727877,195.673782311933,1.64869824110413,0.795053634302956,49843,250.703404217626,0.761637325845124,0.990389824047509,0.857547717595482,0.77711701267995,0.0065352690367044,0.0014702422547176,0.603910851396609,0.995666758481288,SIRA
29389,639.878,237.782028075809,158.159491413876,1.5034319214746,0.746714355309358,29726,193.44052569258,0.681199731126718,0.988663123191819,0.901987077300335,0.813520379390943,0.0080908512734631,0.0021859877716987,0.661815407684384,0.99499441003643,DERMASON
40902,764.048,282.799353991438,184.713620431021,1.53101516461828,0.757218721816146,41426,228.206143341404,0.807063930544594,0.987350939023801,0.880467078517783,0.806954259691533,0.0069140715366348,0.0018084616567593,0.651175177234311,0.996959071168723,SIRA
76856,1086.973,423.987282653878,235.677420829668,1.79901528606895,0.831276159881666,78926,312.819594095648,0.751016260162602,0.973772901198591,0.817429164778694,0.737804191054046,0.0055166451891053,0.0010083685380238,0.544355024336914,0.979303009830544,CALI
76106,1067.897,424.817613773642,229.627189651896,1.85003184691519,0.84132394676868,76853,311.289525669616,0.681953405017921,0.990280145212288,0.838629292591428,0.732760402527664,0.0055819201347284,0.0009926847527176,0.536937807512504,0.99335204371095,CALI
48318,837.416,331.801617531972,186.129573982783,1.78263781747367,0.827838539254338,48783,248.033038772083,0.686530264279625,0.990467990898469,0.865837326866062,0.747534145906274,0.0068670395614879,0.0013227368504848,0.558807299295822,0.996151024405061,SIRA
34666,681.015,225.792667176528,195.827765174962,1.15301661628418,0.497802899395014,35034,210.090747196989,0.797799871122158,0.989495918250842,0.939291173227946,0.930458680629946,0.0065133752719243,0.0030114401169122,0.865753356359619,0.998228005486441,SEKER
25959,592.323,219.104375407413,151.191209972622,1.44918726060258,0.723769376464597,26269,181.802159893055,0.702620040058464,0.988199017853744,0.929780918436236,0.829751389286518,0.0084404012252942,0.0024679411963456,0.688487368022906,0.997747122824595,DERMASON
60121,964.754,399.893783554487,192.674343296555,2.07549057499051,0.876273623077381,60593,276.673877821927,0.809176435752837,0.992210321324245,0.811713714753912,0.69186841406408,0.0066514825693931,0.0009401393631048,0.478681902379545,0.993499776807274,HOROZ
42945,771.134,285.026645278766,192.373160509388,1.48163415584606,0.737881355322595,43412,233.835994339305,0.805540966386555,0.989242605731134,0.907533712953748,0.820400472070271,0.0066370158406977,0.0018546254851318,0.673056934573123,0.997224143092587,SIRA
47760,817.968,300.770522089904,202.833589592267,1.48284375726184,0.738384569839436,48238,246.596676085772,0.802230658111331,0.990090799784402,0.897018819161273,0.81988312675157,0.0062975402447634,0.0017553289238292,0.672208341531932,0.99677994281996,SIRA
65289,1017.247,395.71673806324,211.954836449435,1.866986121629,0.844457463570475,66261,288.320198106574,0.716996672487069,0.985330737537918,0.792860980729993,0.728602483477707,0.0060610016704688,0.0010536266703056,0.530861578929882,0.99111120036815,CALI
67450,1057.643,436.797269080875,199.937655299129,2.18466735756892,0.889088370428494,68567,293.052908691224,0.608008220956227,0.983709364563128,0.757728494541817,0.670912868360822,0.006475867592007,0.0008093608828356,0.450124076932146,0.983371377729502,HOROZ
43691,758.261,253.769310560986,219.365532005255,1.15683310974719,0.502755045534124,44127,235.858239095063,0.770945087521175,0.990119428014594,0.954914329439422,0.929419867885803,0.0058082742569633,0.0026734661248617,0.863821290820864,0.999297070126134,SEKER
68971,1088.647,370.571474240195,237.678841092797,1.55912689802923,0.767219512227852,70444,296.338665448721,0.727427094868955,0.979089773437056,0.731311203218953,0.799680186005471,0.0053728592341737,0.0013553472128883,0.639488399889745,0.997043565245775,BARBUNYA
73222,1061.6,402.953687616692,232.400633061793,1.73387517197318,0.816925796492043,74190,305.334482075965,0.696053081866231,0.98695241946354,0.816450071528835,0.757740880551051,0.0055031778374899,0.0011191187792706,0.574171242058283,0.995541261065857,BARBUNYA
67630,1041.652,353.036460980103,245.421890168444,1.43848806941303,0.718841172617429,68870,293.443675022037,0.713667637499472,0.98199506316248,0.783256391253321,0.831199344700477,0.0052201162351042,0.0015370241979655,0.690892350630503,0.993840403630705,BARBUNYA
